,NHS_NUMBER,DATE_OF_BIRTH,FIRST_NAME,LAST_NAME,HOUSEHOLD,AGE,PRACTICE_CODE,PRACTICE_NAME,DISTANCE_FROM_PRACTICE,ESTABLISHMENT_TYPE,EDUCATIONAL_ESTABLISHMENT_UPN,EDUCATIONAL_ESTABLISHMENT_NAME,UNI_COURSE_CODE,UNI_COURSE_TITLE,LAT,LON,MARITAL_STATUS_CODE,MARITAL_STATUS,GENERAL_HEALTH_CODE,GENERAL_HEALTH,OCCUPATION_CODE,OCCUPATION,SEX_CODE,SEX,HOURS_WORKED_CODE,HOURS_WORKED,ECONOMICACTIVITY_CODE,ECONOMICACTIVITY,HOUSEHOLD_TYPE_CODE,HOUSEHOLD_TYPE,ADDRESS_1,ADDRESS_2,ADDRESS_3,ADDRESS_4,ADDRESS_5,ADDRESS_6,YEARS_AT_ADDRESS,POSTCODE,POSTCODE_NO_SPACE,LOCAL_AUTHORITY_CODE,LOCAL_AUTHORITY,LSOA_CODE,ETHNICITY,CANCER,DIABETES,COPD,ASTHMA,HYPERTENSION,MORBILITIES,ICB22NM,ICB22CD,PCN,MULTIPLE_MOBILITIES,BODY_WEIGHT
217,0018176768,1974-05-21,Gene,Bogan,H8456224,51,C84129,RISE PARK SURGERY,261.8490133419331,,,,,,53.00231376,-1.19896613,4, Married or in a same sex civil partnership,4, Good,7,Skilled trades occupations,1,Male,4,<49 hours per week,3,Economically active - employee,3,Two adults - to age 65,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,White,,,,,,0,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,0,Idealweight
218,0042341296,1958-05-21,Keith,Brown,H11777615,67,C84129,RISE PARK SURGERY,213.87867541428218,,,,,,53.00270158,-1.19849527,4, Married or in a same sex civil partnership,4, Good,10,"Process, plant and machine operatives",1,Male,5,16-74 years old who do not fall into these categories,9,Economically inactive -  retired,4,Two adults - 65 +,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,White,,1,1,,1,3,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,1,Overweight
219,0005509003,1993-05-21,Rubye,Dudas,H8456207,32,C84129,RISE PARK SURGERY,238.2589820629065,,,,,,53.00290066,-1.19900802,4, Married or in a same sex civil partnership,5,Very Good,5,Associate professional and technical occupations,2,Female,3,31-48 hours per week,3,Economically active - employee,3,Two adults - to age 65,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,White,,,,1,,1,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,0,Overweight
220,0055286988,1992-05-21,Sarah,Davis,H8456143,33,C84129,RISE PARK SURGERY,241.06973960170055,,,,,,53.00251165,-1.19879313,4, Married or in a same sex civil partnership,5,Very Good,8,"Caring, Leisure and other service occupations",2,Female,7,16-30 hours per week,3,Economically active - employee,3,Two adults - to age 65,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,Black,,1,,1,,2,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,1,Overweight
221,0034090764,1980-05-21,Raymond,Howard,H8456211,45,C84129,RISE PARK SURGERY,264.965968523567,,,,,,53.00223507,-1.19894094,4, Married or in a same sex civil partnership,4, Good,8,"Caring, Leisure and other service occupations",1,Male,3,31-48 hours per week,3,Economically active - employee,3,Two adults - to age 65,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,White,,,,,1,1,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,0,Overweight
222,0011268335,2017-05-21,George,Mancil,H13585204,8,C84129,RISE PARK SURGERY,245.12823503046212,School,122703,Snape Wood Primary and Nursery School,,,53.00238339,-1.19874426,2,<16 years old therefore ineligible to marry,5,Very Good,1,<16 years old,1,Male,1,<16 years old,1,<16 years old,5,One adult and 1 child,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,White,,,,,,0,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,0,Overweight
223,0034510329,1981-05-21,Willis,Mcelroy,H8456122,44,C84129,RISE PARK SURGERY,220.2102251391582,,,,,,53.00251062,-1.19843659,4, Married or in a same sex civil partnership,5,Very Good,5,Associate professional and technical occupations,1,Male,3,31-48 hours per week,3,Economically active - employee,3,Two adults - to age 65,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,White,,,,,,0,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,0,Idealweight
224,0001645890,2016-05-21,William,Williams,H13585240,9,C84129,RISE PARK SURGERY,259.3672352452807,School,122703,Snape Wood Primary and Nursery School,,,53.0028567,-1.19931533,2,<16 years old therefore ineligible to marry,5,Very Good,1,<16 years old,1,Male,1,<16 years old,1,<16 years old,5,One adult and 1 child,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,Black,,,,,,0,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,0,Idealweight
225,0042523692,1986-05-21,Wesley,Mcgee,H8456341,39,C84129,RISE PARK SURGERY,254.70389917060407,,,,,,53.00274873,-1.19918463,4, Married or in a same sex civil partnership,5,Very Good,4,Professional occupations,2,Female,3,31-48 hours per week,3,Economically active - employee,3,Two adults - to age 65,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,White,,,,1,,1,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,0,Overweight
226,0045053846,1988-05-21,Jeffrey,Barker,H8456376,37,C84129,RISE PARK SURGERY,248.55129392443234,,,,,,53.00274187,-1.19908289,4, Married or in a same sex civil partnership,5,Very Good,10,"Process, plant and machine operatives",1,Male,3,31-48 hours per week,3,Economically active - employee,3,Two adults - to age 65,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,White,,,,1,,1,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,0,Overweight
227,0005530846,1971-05-21,Jeannette,Elliott,H8456463,54,C84129,RISE PARK SURGERY,227.00734011356607,,,,,,53.00273178,-1.19873115,4, Married or in a same sex civil partnership,4, Good,9,Sales and customer service occupations,2,Female,5,16-74 years old who do not fall into these categories,7,Economically inactive -  looking after home or family,3,Two adults - to age 65,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,White,,,,,,0,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,0,Idealweight
228,0052413660,1979-05-21,Kathryn,Harry,H8456375,46,C84129,RISE PARK SURGERY,244.84659233137305,,,,,,53.00234881,-1.19870452,4, Married or in a same sex civil partnership,2,Bad,2,Not Working,2,Female,5,16-74 years old who do not fall into these categories,7,Economically inactive -  looking after home or family,3,Two adults - to age 65,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,Black,,1,,1,,2,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,1,Underweight
229,0007628126,1985-05-21,Keith,Harry,H8456375,40,C84129,RISE PARK SURGERY,244.84659233137305,,,,,,53.00234881,-1.19870452,4, Married or in a same sex civil partnership,5,Very Good,2,Not Working,1,Male,5,16-74 years old who do not fall into these categories,10,Economically inactive -  long-term sick or disabled,3,Two adults - to age 65,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,White,,,,,,0,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,0,Idealweight
230,0044507203,1964-05-21,Sarah,Barker,H8456376,61,C84129,RISE PARK SURGERY,248.55129392443234,,,,,,53.00274187,-1.19908289,4, Married or in a same sex civil partnership,4, Good,11,Elementary occupations,2,Female,7,16-30 hours per week,3,Economically active - employee,3,Two adults - to age 65,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,Black,,,,1,,1,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,0,Overweight
231,0050893117,2009-05-21,John,Murphy,H13585174,16,C84129,RISE PARK SURGERY,225.23802987533176,,,,,,53.00244414,-1.19845794,1,Single,5,Very Good,11,Elementary occupations,1,Male,7,16-30 hours per week,3,Economically active - employee,5,One adult and 1 child,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,Black,,1,,1,,2,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,1,Overweight
232,0001165956,1951-05-21,Susan,Fuqua,H11777667,74,C84129,RISE PARK SURGERY,209.78409946713984,,,,,,53.00276496,-1.19847516,4, Married or in a same sex civil partnership,3,Fair,11,Elementary occupations,2,Female,5,16-74 years old who do not fall into these categories,9,Economically inactive -  retired,4,Two adults - 65 +,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,Asian,,,,,,0,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,0,Underweight
233,0002520777,1994-05-21,Vincenzo,Davis,H8456143,31,C84129,RISE PARK SURGERY,241.06973960170055,,,,,,53.00251165,-1.19879313,4, Married or in a same sex civil partnership,5,Very Good,10,"Process, plant and machine operatives",1,Male,4,<49 hours per week,3,Economically active - employee,3,Two adults - to age 65,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,White,,,,,,0,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,0,Idealweight
234,0014442470,1960-05-21,Darrel,Knotts,H11777660,65,C84129,RISE PARK SURGERY,250.77406317581358,,,,,,53.00269487,-1.19908904,4, Married or in a same sex civil partnership,4, Good,10,"Process, plant and machine operatives",1,Male,7,16-30 hours per week,5,Economically active -  self employed,4,Two adults - 65 +,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,Black,,,,,,0,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,0,Idealweight
235,0008482988,1970-05-21,William,Dudas,H8456207,55,C84129,RISE PARK SURGERY,238.2589820629065,,,,,,53.00290066,-1.19900802,4, Married or in a same sex civil partnership,1,Very Bad,10,"Process, plant and machine operatives",1,Male,5,16-74 years old who do not fall into these categories,7,Economically inactive -  looking after home or family,3,Two adults - to age 65,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,White,,1,,1,1,3,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,1,Overweight
236,0010149583,1986-05-21,Barbara,Larsen,H8456363,39,C84129,RISE PARK SURGERY,258.4177085802206,,,,,,53.00244672,-1.19902918,4, Married or in a same sex civil partnership,5,Very Good,2,Not Working,2,Female,5,16-74 years old who do not fall into these categories,7,Economically inactive -  looking after home or family,3,Two adults - to age 65,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,White,,,,1,,1,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,0,Overweight
237,0027828785,1924-05-21,Garfield,Cockfield,H11777723,101,C84129,RISE PARK SURGERY,251.1338452869542,,,,,,53.00269527,-1.19909506,4, Married or in a same sex civil partnership,3,Fair,10,"Process, plant and machine operatives",1,Male,2,>75 years old,2,=>75,4,Two adults - 65 +,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,White,,,,,1,1,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,0,Overweight
238,0000822491,1989-05-21,Herlinda,Bogan,H8456224,36,C84129,RISE PARK SURGERY,261.8490133419331,,,,,,53.00231376,-1.19896613,4, Married or in a same sex civil partnership,5,Very Good,11,Elementary occupations,2,Female,7,16-30 hours per week,3,Economically active - employee,3,Two adults - to age 65,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,White,,,,,,0,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,0,Underweight
239,0046221966,1989-05-21,Elizabeth,James,H8456237,36,C84129,RISE PARK SURGERY,237.70409046702437,,,,,,53.00286478,-1.19898114,4, Married or in a same sex civil partnership,5,Very Good,6,Administrative and secretarial occupations,2,Female,7,16-30 hours per week,3,Economically active - employee,3,Two adults - to age 65,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,White,,,,,,0,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,0,Idealweight
240,0042086193,1995-05-21,Russell,Elliott,H8456463,30,C84129,RISE PARK SURGERY,227.00734011356607,,,,,,53.00273178,-1.19873115,4, Married or in a same sex civil partnership,5,Very Good,7,Skilled trades occupations,1,Male,3,31-48 hours per week,3,Economically active - employee,3,Two adults - to age 65,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,White,,,,,,0,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,0,Idealweight
241,0036834894,1967-05-21,Lori,Dacruz,H8456428,58,C84129,RISE PARK SURGERY,235.83215138122762,,,,,,53.00291188,-1.1989757,4, Married or in a same sex civil partnership,4, Good,6,Administrative and secretarial occupations,2,Female,5,16-74 years old who do not fall into these categories,9,Economically inactive -  retired,3,Two adults - to age 65,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,White,,,1,,,1,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,0,Idealweight
242,0041121507,1973-05-21,Daniel,Morris,H8456172,52,C84129,RISE PARK SURGERY,263.1244718738484,,,,,,53.00270204,-1.19929056,4, Married or in a same sex civil partnership,5,Very Good,3,"Managers, directors and senior officials",1,Male,3,31-48 hours per week,3,Economically active - employee,3,Two adults - to age 65,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,White,,,,1,,1,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,0,Overweight
243,0006889776,1952-05-21,Lloyd,Knotts,H11777660,73,C84129,RISE PARK SURGERY,250.77406317581358,,,,,,53.00269487,-1.19908904,4, Married or in a same sex civil partnership,2,Bad,10,"Process, plant and machine operatives",1,Male,5,16-74 years old who do not fall into these categories,9,Economically inactive -  retired,4,Two adults - 65 +,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,Black,,,,,1,1,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,0,Overweight
244,0010428717,1987-05-21,Mary,Roose,H8456420,38,C84129,RISE PARK SURGERY,246.3018102003201,,,,,,53.00248647,-1.19885951,4, Married or in a same sex civil partnership,4, Good,11,Elementary occupations,2,Female,5,16-74 years old who do not fall into these categories,7,Economically inactive -  looking after home or family,3,Two adults - to age 65,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,White,,,,1,,1,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,0,Underweight
245,0055785220,1961-05-21,Angela,Alas,H8456442,64,C84129,RISE PARK SURGERY,236.95847441764926,,,,,,53.00294978,-1.19901095,4, Married or in a same sex civil partnership,4, Good,9,Sales and customer service occupations,2,Female,5,16-74 years old who do not fall into these categories,7,Economically inactive -  looking after home or family,3,Two adults - to age 65,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,White,,,,,,0,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,0,Overweight
246,0049877732,1958-05-21,Kevin,Fuqua,H11777667,67,C84129,RISE PARK SURGERY,209.78409946713984,,,,,,53.00276496,-1.19847516,4, Married or in a same sex civil partnership,5,Very Good,5,Associate professional and technical occupations,1,Male,7,16-30 hours per week,3,Economically active - employee,4,Two adults - 65 +,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,White,,,,,,0,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,0,Idealweight
247,0009412040,1996-05-21,Richard,Dacruz,H8456428,29,C84129,RISE PARK SURGERY,235.83215138122762,,,,,,53.00291188,-1.1989757,4, Married or in a same sex civil partnership,3,Fair,9,Sales and customer service occupations,1,Male,5,16-74 years old who do not fall into these categories,7,Economically inactive -  looking after home or family,3,Two adults - to age 65,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,White,,,,,,0,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,0,Underweight
248,0005032401,2012-05-21,Robert,Tamura,H13585174,13,C84129,RISE PARK SURGERY,225.23802987533176,School,145952,The Bulwell Academy,,,53.00244414,-1.19845794,2,<16 years old therefore ineligible to marry,5,Very Good,1,<16 years old,1,Male,1,<16 years old,1,<16 years old,5,One adult and 1 child,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,White,,,,,,0,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,0,Idealweight
249,0043003720,1973-05-21,Nicholas,James,H8456237,52,C84129,RISE PARK SURGERY,237.70409046702437,,,,,,53.00286478,-1.19898114,4, Married or in a same sex civil partnership,3,Fair,7,Skilled trades occupations,1,Male,3,31-48 hours per week,3,Economically active - employee,3,Two adults - to age 65,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,White,,,,1,,1,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,0,Overweight
250,0043034862,1972-05-21,Fernando,Freeland,H13585204,53,C84129,RISE PARK SURGERY,245.12823503046212,,,,,,53.00238339,-1.19874426,1,Single,4, Good,5,Associate professional and technical occupations,1,Male,3,31-48 hours per week,3,Economically active - employee,5,One adult and 1 child,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,White,,,,1,,1,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,0,Overweight
251,0033313971,1963-05-21,Jeffrey,Alas,H8456442,62,C84129,RISE PARK SURGERY,236.95847441764926,,,,,,53.00294978,-1.19901095,4, Married or in a same sex civil partnership,4, Good,7,Skilled trades occupations,1,Male,3,31-48 hours per week,5,Economically active -  self employed,3,Two adults - to age 65,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,White,,,,,,0,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,0,Idealweight
252,0055039888,1992-05-21,Christopher,Smith,H13585240,33,C84129,RISE PARK SURGERY,259.3672352452807,,,,,,53.0028567,-1.19931533,3,Divorced or formerly in a same-sex civil partnership which is now legally dissolved,5,Very Good,10,"Process, plant and machine operatives",1,Male,3,31-48 hours per week,3,Economically active - employee,5,One adult and 1 child,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,White,,,,1,,1,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,0,Idealweight
253,0049454601,1968-05-21,Shawn,Simons,H8456257,57,C84129,RISE PARK SURGERY,256.8463550755362,,,,,,53.00227582,-1.19884019,4, Married or in a same sex civil partnership,4, Good,7,Skilled trades occupations,1,Male,5,16-74 years old who do not fall into these categories,9,Economically inactive -  retired,3,Two adults - to age 65,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,White,,1,,,,1,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,0,Idealweight
254,0053474203,1958-05-21,Rick,Cockfield,H11777723,67,C84129,RISE PARK SURGERY,251.1338452869542,,,,,,53.00269527,-1.19909506,4, Married or in a same sex civil partnership,3,Fair,2,Not Working,1,Male,5,16-74 years old who do not fall into these categories,9,Economically inactive -  retired,4,Two adults - 65 +,9,MURIEL STREET,BULWELL,NOTTINGHAM,NOTTINGHAM,NOTTINGHAMSHIRE,1,NG6 8FS,NG68FS,E06000018,City of Nottingham (B),E01013885,White,,1,,,,1,NHS Nottingham and Nottinghamshire Integrated Care Board,E54000060,U63129,0,Overweight
